33.541176,33.505882,33.568627,33.788235,33.686275,33.443137,33.654902,33.329412,33.423529,33.152941,33.258824,33.231373,33.141176,33.105882,33.239216,33.294118,33.176471,33.101961,33,33.207843,33.066667,33.12549,32.878431,32.945098,32.72549,32.772549,32.729412,32.701961,32.47451,32.411765,32.447059,32.556863,32.639216,32.576471,32.560784,32.411765,32.286275,32.352941,32.270588,32.470588,32.34902,32.32549,32.239216,32.262745,32.211765,32.192157,32.239216,32.203922,32.078431,32.078431,32.086275,32.086275,32.156863,32.168627,32.117647,32.035294,32.058824,32.043137,32.101961,32.054902,32.062745,32.027451,32.058824,32.003922,32.015686,32.019608,32.011765,32.007843,32.007843,32.003922,32.011765,32,32.007843,32,32.003922,32,32.007843,32,32.003922,32,32,32.003922,32.003922,32.007843,32,32,32,32.019608,32,32,32,32,32,32,32.003922,32,32.003922,32,32.011765,32.015686,32.027451,32,32,32.003922,32.015686,32,32.003922,32.011765,32.019608,32.027451,32.003922,32.007843,32.007843,32.007843,32.023529,32,32.007843,32.011765,32.007843,32.007843,32.011765,32.003922,32.011765,32.003922,32,32.007843,32.007843,32.003922,32,32.023529,32.082353,32.023529,32,32.023529,32.027451,32.015686,32.035294,32.015686,32.007843,32.015686,32.011765,32.003922,32,32,32,32.003922,32.003922,32.011765,32.003922,32.011765,32.011765,32.011765,32.007843,32.011765,32.003922,32,32.007843,32.007843,32,32.007843,32.035294,32.035294,32.05098,32.090196,32.121569,32.101961,32.160784,32.105882,32.168627,32.207843,32.239216,32.270588,32.427451,32.462745,32.360784,32.411765,32.282353,32.243137,32.309804,32.423529,32.596078,32.537255,32.517647,32.47451,32.435294,32.392157,32.584314,32.513725,32.560784,32.901961,32.52549,32.568627
33.486275,33.8,33.662745,33.698039,33.709804,33.596078,33.580392,33.4,33.27451,33.415686,33.309804,33.192157,33.262745,33.290196,33.027451,33.294118,33.101961,33.082353,33.172549,33.192157,33.015686,33.082353,32.901961,33.043137,32.733333,32.627451,32.670588,32.643137,32.360784,32.388235,32.505882,32.368627,32.592157,32.466667,32.588235,32.431373,32.352941,32.352941,32.423529,32.4,32.282353,32.258824,32.121569,32.180392,32.239216,32.32549,32.254902,32.109804,32.109804,32.117647,32.113725,32.098039,32.090196,32.141176,32.105882,32.082353,32.039216,32.058824,32.047059,32.054902,32.082353,32.054902,32.015686,32.043137,32.023529,32.027451,32.015686,32.007843,32.023529,32.007843,32.011765,32,32,32,32,32,32.003922,32.003922,32,32.007843,32.003922,32.007843,32.003922,32.003922,32.011765,32.007843,32,32,32.003922,32,32.007843,32.003922,32.007843,32,32.007843,32,32,32.003922,32.003922,32.011765,32.011765,32,32.003922,32.003922,32.023529,32,32.003922,32.003922,32.039216,32.011765,32.023529,32.023529,32.023529,32,32.003922,32.011765,32.003922,32.003922,32.007843,32.007843,32.019608,32.003922,32.003922,32,32.003922,32,32.007843,32.003922,32.007843,32,32.003922,32.003922,32.007843,32.011765,32.015686,32.007843,32.047059,32.023529,32.027451,32.023529,32.003922,32,32.003922,32.007843,32.003922,32,32,32,32,32.003922,32.003922,32.015686,32.027451,32.011765,32.015686,32,32,32,32.003922,32,32.047059,32.05098,32.047059,32.058824,32.062745,32.070588,32.090196,32.192157,32.176471,32.211765,32.164706,32.298039,32.313725,32.329412,32.278431,32.364706,32.2,32.313725,32.34902,32.423529,32.384314,32.505882,32.478431,32.384314,32.54902,32.509804,32.372549,32.4,32.505882,32.596078,32.686275,32.596078
33.423529,33.372549,33.447059,33.780392,33.662745,33.494118,33.462745,33.458824,33.301961,33.188235,33.352941,33.180392,33.078431,33.137255,33.086275,33.25098,33.184314,33.027451,33.152941,32.901961,32.968627,32.894118,32.913725,32.890196,32.768627,32.717647,32.72549,32.568627,32.513725,32.592157,32.572549,32.309804,32.388235,32.329412,32.513725,32.415686,32.333333,32.207843,32.341176,32.32549,32.313725,32.243137,32.239216,32.333333,32.368627,32.270588,32.215686,32.14902,32.133333,32.043137,32.121569,32.078431,32.066667,32.117647,32.082353,32.105882,32.05098,32.015686,32.027451,32.054902,32.117647,32.031373,32.047059,32.101961,32.105882,32.027451,32.015686,32.062745,32.015686,32.007843,32.035294,32.007843,32,32,32,32.003922,32.011765,32.007843,32,32,32,32,32,32,32,32,32,32.003922,32,32,32,32.003922,32,32,32,31.996078,32,32.007843,32.015686,32.011765,32.007843,32,32,32.011765,32.011765,32.015686,32.015686,32.015686,32.023529,32.015686,32.019608,32.003922,32,32.019608,32.003922,32.003922,32.023529,32.023529,32.003922,32,32.035294,32,32.019608,32,32,31.996078,32,32,32.003922,32,32.003922,32.003922,32,32.015686,32.007843,32.007843,32.003922,32.007843,32.003922,32.007843,32.011765,32.003922,32.007843,32,32,32.003922,32,32,32.007843,32.047059,32,32.007843,32.007843,32,32.003922,32,32,32,32.003922,32.019608,32.015686,32.043137,32.031373,32.05098,32.019608,32.090196,32.141176,32.207843,32.176471,32.356863,32.176471,32.27451,32.25098,32.364706,32.388235,32.305882,32.454902,32.321569,32.294118,32.219608,32.298039,32.337255,32.643137,32.545098,32.478431,32.533333,32.466667,32.580392,32.682353,32.631373,32.54902,32.54902
33.541176,33.521569,33.588235,33.47451,33.717647,33.458824,33.439216,33.243137,33.313725,33.286275,33.160784,33.141176,33.211765,32.972549,33.12549,33.298039,33.090196,33.262745,33.043137,32.92549,32.917647,32.862745,32.945098,32.74902,32.737255,32.772549,32.556863,32.517647,32.607843,32.556863,32.341176,32.411765,32.517647,32.313725,32.427451,32.298039,32.380392,32.486275,32.243137,32.384314,32.396078,32.282353,32.223529,32.168627,32.392157,32.231373,32.129412,32.101961,32.129412,32.082353,32.086275,32.133333,32.164706,32.078431,32.078431,32.058824,32.054902,32.039216,32.003922,32.007843,32.058824,32.062745,32.066667,32.090196,32.094118,32.078431,32.066667,32.007843,32.039216,32.007843,32.023529,32.023529,32.007843,32.015686,32.007843,32.003922,32,32,32.003922,32,32,32,32,32.003922,32,32,31.988235,32,32,32,32.003922,32.003922,32,32,32,32.003922,32.007843,32.023529,32.011765,32.003922,32.015686,32,32.027451,32.011765,32.003922,32.035294,32.031373,32.019608,32.007843,32.015686,32.003922,32.027451,32.007843,32.003922,32.003922,32.007843,32,32.019608,32.015686,32.019608,32.039216,32.007843,32.035294,32.011765,32.015686,32,32,32.011765,32.003922,32.003922,32.007843,32.011765,32.003922,32.003922,32,32.003922,32.015686,32.003922,32.015686,32.003922,32,32.015686,32.011765,32.011765,32,32.003922,32.023529,32.007843,32.015686,32.023529,32.011765,32.003922,32.023529,32.003922,32.039216,32,32,32,32.023529,32.015686,32.054902,32.035294,32.070588,32.078431,32.090196,32.105882,32.043137,32.117647,32.137255,32.2,32.211765,32.219608,32.172549,32.247059,32.4,32.415686,32.286275,32.262745,32.298039,32.239216,32.290196,32.376471,32.482353,32.490196,32.486275,32.482353,32.490196,32.52549,32.576471,32.760784,32.509804,32.560784
33.556863,33.462745,33.462745,33.403922,33.431373,33.54902,33.364706,33.4,33.419608,33.247059,33.219608,33.227451,33.184314,33.058824,33.05098,33.066667,33.039216,33.043137,32.976471,33,32.858824,32.764706,32.941176,32.784314,32.619608,32.65098,32.729412,32.431373,32.482353,32.517647,32.560784,32.454902,32.458824,32.580392,32.388235,32.27451,32.235294,32.352941,32.364706,32.282353,32.384314,32.266667,32.290196,32.247059,32.392157,32.333333,32.168627,32.133333,32.05098,32.054902,32.070588,32.090196,32.066667,32.117647,32.078431,32.090196,32.05098,32.070588,32.031373,32.062745,32.027451,32.015686,32.078431,32.043137,32.05098,32.015686,32.019608,32.015686,32.007843,32.031373,32.031373,32.003922,32.023529,32.031373,32.003922,32.011765,32,32,32,31.980392,32,32,31.992157,31.996078,32.003922,32,31.992157,32,32,32,32.003922,31.996078,32.003922,32,32,32.003922,32.007843,32.023529,32.023529,32.007843,32.003922,32,32.007843,32,32,32.003922,32.003922,32,32.007843,32,32,32.035294,32,32.003922,32.011765,32.003922,32.023529,32.011765,32.031373,32.035294,32.011765,32.019608,32.027451,32.007843,32.007843,32,32.003922,32.015686,32.003922,32.007843,32.003922,32.011765,32,32.003922,32,32,32.011765,32,32.007843,32.035294,32.019608,32.035294,32.027451,32.035294,32.015686,32,32.007843,32.003922,32.019608,32.015686,32.015686,32.007843,32.007843,32.003922,32.011765,32.011765,32.003922,32.027451,32.007843,32.039216,32.047059,32.086275,32.058824,32.035294,32.039216,32.062745,32.14902,32.14902,32.105882,32.160784,32.12549,32.141176,32.243137,32.203922,32.298039,32.294118,32.376471,32.333333,32.290196,32.211765,32.380392,32.372549,32.360784,32.482353,32.45098,32.490196,32.458824,32.564706,32.545098,32.627451,32.533333,32.486275
33.423529,33.521569,33.345098,33.592157,33.607843,33.513725,33.439216,33.266667,33.407843,33.376471,33.082353,33.223529,33.027451,33.062745,32.952941,33.133333,32.956863,32.941176,32.952941,32.94902,32.92549,32.694118,32.733333,33.160784,32.686275,32.560784,32.643137,32.509804,32.478431,32.356863,32.466667,32.388235,32.490196,32.454902,32.294118,32.27451,32.266667,32.243137,32.270588,32.419608,32.364706,32.207843,32.105882,32.254902,32.352941,32.145098,32.188235,32.090196,32.035294,32.031373,32.090196,32.062745,32.121569,32.078431,32.043137,32.039216,32.090196,32.054902,32.011765,32.007843,32.031373,32.023529,32.070588,32.098039,32.039216,32,32.007843,32.003922,32.011765,32,32.011765,32.015686,32,32.007843,32,31.996078,32,32,32.003922,31.980392,31.984314,32,31.992157,32,32,32.003922,31.988235,32,31.992157,32,32,32,32.023529,32.003922,32,32,32.003922,32.023529,32,32.003922,32,32.003922,32.027451,32.011765,32.015686,32.007843,32,32.007843,32.007843,32.007843,32.015686,32.019608,32.019608,32,32.003922,32,32.019608,32.05098,32.027451,32.031373,32.015686,32.062745,32.031373,32.043137,32.003922,32.027451,32.011765,32.003922,32,32.003922,32.003922,32.003922,32,32.007843,32,32,32,32.007843,32.007843,32,32.011765,32.015686,32.047059,32.011765,32.003922,32.011765,32.003922,32.003922,32.007843,32.003922,32.007843,32.007843,32.011765,32.003922,32.035294,32.043137,32.003922,32.023529,32.027451,32.023529,32.023529,32.039216,32.047059,32.094118,32.058824,32.039216,32.145098,32.086275,32.070588,32.094118,32.156863,32.188235,32.176471,32.168627,32.254902,32.254902,32.309804,32.278431,32.282353,32.380392,32.360784,32.352941,32.384314,32.690196,32.419608,32.376471,32.372549,32.501961,32.470588,32.631373,32.45098,32.431373
33.533333,33.392157,33.462745,33.619608,33.337255,33.356863,33.27451,33.164706,33.262745,32.976471,33.188235,33.086275,32.882353,33.070588,33.003922,33.098039,33.058824,33.019608,32.960784,32.788235,32.972549,32.909804,32.898039,32.682353,32.576471,32.454902,32.552941,32.423529,32.443137,32.396078,32.258824,32.368627,32.333333,32.239216,32.243137,32.156863,32.294118,32.231373,32.223529,32.305882,32.254902,32.168627,32.2,32.286275,32.298039,32.168627,32.137255,32.047059,32.066667,32.090196,32.094118,32.078431,32.054902,32.066667,32.011765,32.015686,32.109804,32.007843,32.011765,32.027451,32.023529,32.015686,32.019608,32.015686,32.015686,32,31.996078,32,32,32.007843,32.003922,32.011765,32,32,32.003922,31.984314,32.003922,32.007843,32,31.960784,31.996078,32.003922,31.984314,31.988235,31.992157,32,31.972549,31.964706,31.996078,32.003922,32.011765,31.992157,32.007843,32,32,32,32.011765,32.003922,32,32,32.007843,32.003922,32,32,32.003922,32,32,32,32.003922,31.996078,32,32,32,32,32.007843,32.015686,32.011765,32.011765,32,32.003922,32.023529,32.019608,32.003922,32.003922,32.027451,32.003922,32.007843,32.007843,32.011765,32.003922,32.007843,32.007843,32,32.003922,32,32.003922,32,32.003922,32.007843,32,32.007843,32,32.027451,32.023529,32.019608,32.007843,32.007843,32,32,32,32.015686,32.003922,32,32.003922,32.003922,32.003922,32.023529,32.011765,32.011765,32.019608,32.003922,32.023529,32.058824,32.101961,32.117647,32.133333,32.109804,32.094118,32.05098,32.058824,32.129412,32.25098,32.258824,32.227451,32.286275,32.258824,32.247059,32.258824,32.317647,32.227451,32.407843,32.521569,32.396078,32.372549,32.411765,32.439216,32.466667,32.490196,32.435294,32.572549,32.54902,32.537255
33.039216,33.305882,33.313725,33.4,33.333333,33.047059,33.184314,33,33.243137,32.784314,32.921569,33.07451,33.027451,32.807843,32.968627,32.996078,32.611765,32.890196,32.839216,32.647059,32.678431,32.752941,32.662745,32.572549,32.52549,32.415686,32.372549,32.509804,32.431373,32.360784,32.203922,32.392157,32.388235,32.235294,32.305882,32.25098,32.294118,32.203922,32.152941,32.247059,32.184314,32.196078,32.207843,32.156863,32.133333,32.168627,32.07451,32.066667,32.121569,32.145098,32.027451,32.015686,32.019608,32.031373,32.007843,32.039216,32.070588,32.011765,32.082353,32.015686,32.015686,31.956863,31.992157,32.047059,31.968627,31.890196,31.619608,31.780392,31.945098,31.976471,32.007843,31.956863,31.972549,31.882353,31.65098,31.568627,31.866667,31.870588,31.890196,31.396078,31.54902,31.65098,31.521569,31.447059,31.533333,31.737255,31.478431,31.545098,31.690196,31.984314,31.878431,31.886275,31.807843,31.980392,31.909804,31.623529,31.866667,31.913725,31.815686,31.917647,31.964706,31.960784,31.882353,31.886275,31.74902,31.796078,31.929412,31.933333,31.94902,31.670588,31.960784,31.870588,31.960784,31.788235,31.945098,31.980392,31.988235,32,31.984314,31.972549,31.933333,32.027451,31.996078,31.992157,32.031373,31.988235,32.003922,31.996078,31.937255,31.976471,31.956863,31.913725,31.788235,31.760784,31.784314,31.901961,31.901961,31.701961,31.839216,32.015686,31.996078,32.007843,31.980392,32.007843,32,31.956863,31.956863,31.670588,31.945098,31.858824,31.937255,31.94902,31.984314,32.003922,31.996078,31.945098,31.984314,31.992157,31.976471,31.980392,32.007843,32.058824,32.109804,32.047059,32.054902,32.019608,32.015686,32.003922,32.019608,32.011765,32.047059,32.094118,32.14902,32.294118,32.262745,32.219608,32.196078,32.305882,32.356863,32.301961,32.368627,32.243137,32.282353,32.368627,32.454902,32.207843,32.427451,32.396078,32.4,32.411765,32.607843,32.34902
33.211765,33.431373,33.337255,33.294118,33.364706,33.298039,33.086275,33.031373,33.113725,33.07451,33.145098,32.952941,32.854902,32.823529,33.027451,32.878431,32.94902,32.933333,32.85098,32.72549,32.682353,32.635294,32.745098,32.686275,32.54902,32.435294,32.4,32.341176,32.364706,32.388235,32.34902,32.407843,32.270588,32.341176,32.243137,32.266667,32.231373,32.243137,32.247059,32.184314,32.156863,32.243137,32.301961,32.34902,32.156863,32.054902,32.047059,32.101961,32.086275,32.07451,32.047059,32.047059,32.078431,32.027451,32.047059,32.031373,32.003922,32.023529,32.035294,32.082353,32.031373,31.898039,31.992157,31.929412,31.894118,31.929412,31.796078,31.807843,31.972549,31.94902,31.996078,31.831373,31.67451,31.627451,31.654902,31.623529,31.886275,31.952941,31.847059,31.592157,31.513725,31.635294,31.415686,31.243137,31.32549,31.698039,31.333333,31.67451,31.627451,31.760784,31.721569,31.913725,31.815686,31.803922,31.717647,31.67451,31.823529,31.945098,31.835294,31.933333,31.8,31.74902,31.792157,31.764706,31.588235,31.658824,31.654902,31.843137,31.870588,31.431373,31.909804,31.854902,31.717647,31.631373,31.619608,31.737255,31.952941,31.956863,31.917647,31.917647,31.882353,31.972549,32.015686,31.980392,32.027451,32.015686,31.956863,32.007843,31.854902,31.921569,31.847059,31.764706,31.721569,31.764706,31.690196,31.529412,31.592157,31.603922,31.823529,31.929412,32.007843,32.019608,32.007843,32.011765,31.976471,31.87451,31.760784,31.8,31.866667,31.890196,31.941176,32,31.992157,32.023529,32,31.976471,32.007843,31.937255,31.929412,31.960784,31.941176,32.015686,32.015686,32.019608,32.015686,32.007843,32,31.996078,31.992157,32.015686,32.015686,32.137255,32.101961,32.215686,32.188235,32.184314,32.219608,32.345098,32.223529,32.305882,32.196078,32.231373,32.301961,32.235294,32.454902,32.329412,32.282353,32.290196,32.254902,32.407843,32.184314,32.329412
33.070588,33.286275,33.419608,33.109804,33.07451,33.219608,32.839216,32.929412,33.12549,32.913725,32.776471,32.690196,32.964706,32.768627,32.65098,32.796078,33.101961,32.890196,32.8,32.72549,32.760784,32.501961,32.662745,32.627451,32.505882,32.337255,32.505882,32.34902,32.231373,32.243137,32.145098,32.321569,32.172549,32.196078,32.301961,32.258824,32.313725,32.219608,32.2,32.235294,32.192157,32.25098,32.168627,32.168627,32.078431,32.047059,32.078431,32.015686,32.066667,32.043137,32.054902,32.039216,32.031373,32.039216,32.027451,32.007843,32.003922,32.003922,32.039216,32.003922,31.980392,31.952941,31.866667,31.835294,31.615686,31.776471,31.776471,31.964706,31.964706,31.886275,31.996078,31.858824,31.584314,31.501961,31.47451,31.521569,31.815686,31.768627,31.686275,31.360784,31.380392,31.517647,31.25098,31.337255,31.2,31.313725,31.145098,31.439216,31.411765,31.843137,31.580392,31.772549,31.588235,31.596078,31.380392,31.396078,31.717647,31.839216,31.803922,31.662745,31.498039,31.560784,31.764706,31.682353,31.584314,31.568627,31.545098,31.431373,31.615686,31.682353,31.721569,31.505882,31.470588,31.584314,31.776471,31.545098,31.678431,31.796078,31.662745,31.792157,31.823529,31.956863,31.984314,31.933333,31.980392,31.941176,31.972549,31.964706,31.858824,31.960784,31.8,31.878431,31.866667,31.439216,31.447059,31.505882,31.458824,31.45098,31.721569,31.823529,31.996078,31.980392,32.003922,32.015686,32.003922,31.803922,31.6,31.819608,31.968627,31.835294,31.87451,31.964706,31.968627,31.972549,31.976471,31.917647,31.941176,31.866667,31.94902,31.866667,31.94902,32.015686,32.019608,32.066667,32.015686,32,31.952941,31.92549,31.952941,31.992157,32.003922,32.039216,32.105882,32.180392,32.156863,32.164706,32.101961,32.196078,32.270588,32.243137,32.239216,32.129412,32.207843,32.27451,32.301961,32.196078,32.333333,32.223529,32.266667,32.266667,32.345098,32.352941
33.203922,33.015686,33.027451,33.356863,33.058824,32.941176,32.835294,33.023529,32.854902,32.921569,32.898039,32.870588,32.870588,32.631373,32.878431,32.780392,32.862745,32.701961,32.8,32.780392,32.654902,32.647059,32.486275,32.568627,32.419608,32.192157,32.301961,32.313725,32.192157,32.188235,32.254902,32.12549,32.160784,32.101961,32.14902,32.176471,32.247059,32.34902,32.180392,32.192157,32.286275,32.168627,32.2,32.301961,32.090196,32.094118,32.039216,32.027451,32.023529,32.047059,32.035294,32.015686,32.019608,32.023529,32.054902,32.05098,32.015686,32.011765,32.015686,32.003922,31.952941,31.894118,31.960784,31.901961,31.898039,31.823529,31.752941,31.85098,31.921569,31.815686,31.933333,31.733333,31.803922,31.592157,31.266667,31.345098,31.556863,31.580392,31.533333,31.270588,31.513725,31.407843,31.294118,31.196078,31.113725,31.223529,31.098039,31.2,31.231373,31.521569,31.623529,31.807843,31.286275,31.45098,31.419608,31.564706,31.588235,31.796078,31.623529,31.564706,31.368627,31.454902,31.356863,31.47451,31.635294,31.286275,31.141176,31.388235,31.466667,31.305882,31.698039,31.623529,31.556863,31.482353,31.470588,31.447059,31.513725,31.541176,31.643137,31.870588,31.847059,31.988235,31.972549,31.968627,31.921569,31.94902,31.862745,31.890196,31.862745,31.964706,31.878431,31.862745,31.729412,31.788235,31.615686,31.603922,31.533333,31.588235,31.733333,31.776471,31.933333,31.976471,31.960784,31.980392,31.901961,31.776471,31.780392,31.827451,31.917647,31.792157,31.803922,31.870588,31.882353,31.929412,31.968627,31.964706,31.8,31.772549,31.933333,31.937255,31.964706,31.941176,32.019608,32.011765,32.019608,32,31.964706,31.92549,31.772549,31.988235,32.023529,32.145098,32.121569,32.145098,32.172549,32.196078,32.254902,32.094118,32.207843,32.176471,32.101961,32.231373,32.278431,32.266667,32.180392,32.192157,32.215686,32.231373,32.345098,32.254902,32.231373,32.286275
32.988235,33.294118,33.062745,33.133333,33.086275,33.168627,32.964706,32.996078,32.988235,32.815686,32.952941,32.811765,32.819608,32.709804,32.694118,32.741176,32.835294,32.670588,32.662745,32.552941,32.564706,32.466667,32.415686,32.505882,32.392157,32.294118,32.203922,32.262745,32.278431,32.196078,32.211765,32.227451,32.121569,32.086275,32.196078,32.219608,32.27451,32.235294,32.180392,32.2,32.05098,32.145098,32.172549,32.105882,32.152941,32.05098,32.007843,32.031373,32.054902,32.054902,32.047059,32.062745,32.152941,32,32.007843,32,31.992157,31.996078,31.996078,32,32.011765,31.847059,31.968627,31.952941,31.952941,31.682353,31.486275,31.827451,31.901961,31.713725,31.956863,31.854902,31.709804,31.411765,31.411765,31.27451,31.556863,31.443137,31.639216,31.211765,31.360784,31.52549,31.172549,31.098039,31.164706,31.117647,31.239216,31.345098,31.568627,31.564706,31.54902,31.541176,31.247059,31.262745,31.486275,31.52549,31.498039,31.654902,31.533333,31.301961,31.266667,31.258824,31.247059,31.196078,31.305882,31.164706,31.090196,31.219608,31.227451,31.113725,31.427451,31.27451,31.721569,31.341176,31.537255,31.541176,31.392157,31.490196,31.65098,31.796078,31.835294,31.768627,31.772549,31.894118,31.768627,31.72549,31.807843,31.627451,31.541176,31.956863,32.011765,32.019608,31.666667,31.67451,31.596078,31.505882,31.560784,31.596078,31.905882,31.729412,31.8,31.85098,31.866667,31.94902,32.003922,31.717647,31.607843,31.458824,31.752941,31.596078,31.678431,31.662745,31.631373,31.968627,31.933333,31.909804,32,31.890196,31.917647,31.980392,31.909804,31.992157,31.976471,31.996078,32.019608,31.976471,31.960784,31.823529,31.780392,32.003922,32.047059,32.113725,32.133333,32.109804,32.105882,32.137255,32.164706,32.27451,32.239216,32.07451,32.133333,32.239216,32.317647,32.352941,32.313725,32.368627,32.309804,32.231373,32.160784,32.215686,32.411765,32.309804
33.239216,33.301961,33.145098,33.388235,33.176471,33.082353,32.992157,33.062745,33.023529,32.972549,32.768627,32.807843,32.909804,32.901961,32.807843,32.556863,32.615686,32.788235,32.690196,32.670588,32.588235,32.47451,32.435294,32.494118,32.494118,32.388235,32.337255,32.164706,32.254902,32.254902,32.215686,32.192157,32.141176,32.141176,32.180392,32.184314,32.27451,32.243137,32.196078,32.094118,32.164706,32.145098,32.137255,32.043137,32.062745,32.101961,32.066667,32.019608,32.043137,32.086275,32.007843,32.086275,32.090196,31.968627,31.866667,31.941176,31.980392,31.92549,31.960784,31.988235,31.996078,32.003922,32,31.988235,31.933333,31.784314,31.690196,31.709804,31.776471,31.788235,31.956863,31.815686,31.501961,31.556863,31.447059,31.094118,31.411765,31.568627,31.698039,31.388235,31.290196,31.407843,31.129412,31.2,31.141176,31.258824,31.352941,31.631373,31.607843,31.709804,31.635294,31.490196,31.466667,31.6,31.623529,31.498039,31.462745,31.34902,31.14902,31.282353,31.45098,31.380392,31.407843,31.239216,31.317647,31.188235,31.156863,31.282353,31.34902,31.196078,31.258824,31.439216,31.611765,31.454902,31.431373,31.407843,31.368627,31.294118,31.643137,31.764706,31.631373,31.807843,31.811765,31.580392,31.737255,31.858824,31.827451,31.784314,31.772549,31.854902,31.972549,31.964706,31.85098,31.776471,31.74902,31.435294,31.65098,31.713725,31.737255,31.835294,31.74902,31.905882,31.784314,31.988235,31.870588,31.529412,31.521569,31.435294,31.596078,31.576471,31.411765,31.298039,31.639216,31.921569,31.945098,31.94902,31.898039,31.866667,31.945098,31.956863,31.882353,31.941176,32.027451,32.011765,32.023529,32.011765,31.960784,31.858824,31.929412,32.047059,32.082353,32.098039,32.105882,32.105882,32.113725,32.160784,32.14902,32.211765,32.094118,32.180392,32.160784,32.211765,32.282353,32.262745,32.239216,32.298039,32.239216,32.2,32.235294,32.388235,32.423529,32.333333
